"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2000",0.38,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2001",0.36,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2002",0.36,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2003",0.28,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2004",0.29,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2005",0.31,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2006",0.29,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2007",0.28,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2008",0.31,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2009",0.29,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2010",0.29,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2011",0.28,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2012",0.36,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2013",0.38,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2014",0.39,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2015",0.41,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2016",0.39,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2017",0.42,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2018",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2019",0.41,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2020",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2021",0.44,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2022",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1971",20.813546,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1972",20.234647,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1973",21.702838,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1974",23.557074,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1975",24.184624,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1976",25.137717,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1977",27.472378,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1978",29.714283,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1979",29.685228,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1980",30.492048,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1981",30.381753,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1982",30.518624,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1983",33.202575,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1984",34.643657,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1985",32.178767,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1986",32.761965,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1987",34.603885,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1988",36.520609,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1989",37.747625,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1990",34.116558,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1991",26.562558,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1992",21.231716,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1993",19.635145,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1994",21.148496,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1995",22.448802,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1996",24.405487,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1997",26.408517,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1998",26.062031,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","1999",26.910849,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2000",27.349336,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2001",26.471341,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2002",25.246515,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2003",24.508789,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2004",24.229991,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2005",25.057237,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2006",25.448535,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2007",26.318717,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2008",25.47319,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2009",25.761744,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2010",27.085435,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2011",26.568455,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2012",27.658899,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2013",27.843129,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2014",25.789448,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2015",28.375538,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2016",26.414542,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2017",25.588953,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2018",25.9344,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2019",23.760759,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2020",20.928692,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2021",20.50796,
"CUB","AIREMISSION","CO2","MLN_TONNE","A","2022",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1971",2.31,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1972",2.21,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1973",2.33,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1974",2.5,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1975",2.54,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1976",2.62,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1977",2.84,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1978",3.05,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1979",3.04,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1980",3.11,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1981",3.09,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1982",3.08,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1983",3.33,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1984",3.44,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1985",3.17,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1986",3.2,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1987",3.35,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1988",3.5,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1989",3.59,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1990",3.21,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1991",2.48,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1992",1.97,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1993",1.81,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1994",1.94,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1995",2.05,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1996",2.23,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1997",2.4,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1998",2.36,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","1999",2.43,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2000",2.46,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2001",2.38,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2002",2.26,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2003",2.19,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2004",2.16,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2005",2.23,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2006",2.26,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2007",2.34,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2008",2.26,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2009",2.28,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2010",2.4,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2011",2.35,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2012",2.45,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2013",2.46,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2014",2.28,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2015",2.5,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2016",2.33,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2017",2.26,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2018",2.29,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2019",2.1,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2020",1.85,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2021",1.82,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2022",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1971",68.935226,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1972",71.264682,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1973",72.567801,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1974",75.448497,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1975",77.980472,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1976",83.954872,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1977",88.841156,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1978",93.853346,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1979",101.463428,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1980",107.368323,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1981",110.519248,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1982",115.914234,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1983",120.362123,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1984",124.734591,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1985",128.993495,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1986",127.423028,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1987",121.787937,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1988",123.59667,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1989",122.297147,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1990",116.809458,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1991",110.832151,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1992",97.782107,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1993",89.803301,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1994",81.856576,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1995",76.532288,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1996",67.126522,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1997",64.687911,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1998",59.646616,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","1999",64.961365,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2000",69.968932,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2001",72.31511,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2002",69.072969,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2003",70.533249,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2004",72.092714,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2005",75.340154,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2006",76.534133,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2007",63.274757,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2008",70.381462,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2009",67.699694,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2010",65.142575,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2011",46.647549,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2012",45.478322,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2013",34.441744,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2014",38.148605,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2015",29.281779,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2016",32.165443,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2017",69.832684,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2018",63.075745,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2019",70.368021,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2020",66.202693,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2021",54.329697,
"PRK","AIREMISSION","CO2","MLN_TONNE","A","2022",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1971",4.48,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1972",4.52,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1973",4.5,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1974",4.59,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1975",4.66,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1976",4.94,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1977",5.16,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1978",5.37,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1979",5.73,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1980",5.97,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1981",6.06,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1982",6.27,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1983",6.41,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1984",6.55,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1985",6.68,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1986",6.5,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1987",6.12,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1988",6.12,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1989",5.97,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1990",5.62,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1991",5.25,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1992",4.56,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1993",4.13,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1994",3.7,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1995",3.42,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1996",2.97,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1997",2.83,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1998",2.59,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","1999",2.8,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2000",2.99,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2001",3.08,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2002",2.92,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2003",2.97,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2004",3.01,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2005",3.13,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2006",3.16,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2007",2.6,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2008",2.88,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2009",2.75,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2010",2.64,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2011",1.88,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2012",1.83,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2013",1.38,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2014",1.52,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2015",1.16,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2016",1.27,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2017",2.74,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2018",2.46,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2019",2.73,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2020",2.56,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2021",2.09,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2022",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"COD","AIREMISSION","CO2","MLN_TONNE","A","1971",2.576893,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1972",2.643358,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1973",2.62255,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1974",2.6897,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1975",2.620726,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1976",2.690006,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1977",2.805207,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1978",2.861161,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1979",3.202245,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1980",3.167521,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1981",3.38628,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1982",2.635672,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1983",3.581413,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1984",3.474444,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1985",3.254053,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1986",3.005598,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1987",3.316847,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1988",3.483364,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1989",3.300299,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1990",2.989672,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1991",1.635402,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1992",1.4112,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1993",1.37255,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1994",1.214963,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1995",1.142631,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1996",1.152152,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1997",1.151975,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1998",1.273899,
"COD","AIREMISSION","CO2","MLN_TONNE","A","1999",1.258376,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2000",0.852804,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2001",0.713348,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2002",0.770713,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2003",0.937636,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2004",1.013146,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2005",1.281832,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2006",1.393429,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2007",1.543003,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2008",1.715975,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2009",1.737353,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2010",1.869246,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2011",2.34466,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2012",2.271174,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2013",3.476123,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2014",4.656709,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2015",2.734926,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2016",1.979013,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2017",2.201742,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2018",2.123187,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2019",2.211141,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2020",2.329464,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2021",2.2821,
"COD","AIREMISSION","CO2","MLN_TONNE","A","2022",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","1971",0.12,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1972",0.12,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1973",0.12,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1974",0.12,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1975",0.11,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1976",0.11,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1977",0.12,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1978",0.11,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1979",0.12,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1980",0.12,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1981",0.12,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1982",0.09,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1983",0.12,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1984",0.12,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1985",0.11,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1986",0.1,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1987",0.1,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1988",0.1,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1989",0.1,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1990",0.08,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1991",0.04,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1992",0.04,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1993",0.04,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1994",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1995",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1996",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1997",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1998",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","1999",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2000",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2001",0.01,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2002",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2003",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2004",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2005",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2006",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2007",0.03,
